X,Y,Z
-64.8080450998457,14.427144885994926,-12.148331848359431
-64.37272806393304,8.06538663806541,-11.911151608834405
-64.37276409404093,8.462531227027315,-12.066260880207183
-64.37268205108757,8.860749215586473,-11.896795787915929
-64.3727540035001,9.257567235668903,-12.150652894221453
-64.37270611729915,9.655474705944785,-12.075082260658807
-64.37272286956761,10.052794549320073,-12.177198136236266
-64.37267011621745,10.45074626674247,-12.088248059040215
-64.37268450302744,10.848087614448394,-12.183861459258509
-64.37264988494556,11.245874464546418,-12.144763931864508
-64.37269966008606,12.040366235598688,-12.393722403409695
-64.37262985353958,12.438472983252723,-12.257894314604362
-64.37260569069076,13.233636922936183,-12.303602564779478
-64.37260029002728,13.631158158127521,-12.344821621774072
-64.37258576313786,14.028762359637602,-12.360953339271987
-64.37252895702372,15.221695196405104,-12.372992690983073
-63.937613466407626,1.3043158893414943,-12.174394860674141
-63.93762934041833,1.7016437169388539,-12.274096468718193
-63.937621859065395,2.0991838676320684,-12.309595859895133
-63.937502574853276,3.2926846914112384,-12.149887408316332
-63.937545816507864,3.689763720361104,-12.32482070351328
-63.9375167681825,4.087499935925467,-12.301034036680361
-63.937480016610216,4.882778319416207,-12.312136790432117
-63.937436271306154,5.678120282768601,-12.304014277869609
-63.93742603488628,6.473157617593408,-12.388005280841375
-63.9374460325139,6.870447957480188,-12.49904241559687
-63.937402640400705,7.268314572103485,-12.435825706417319
-63.937344674111934,7.666313680235595,-12.332545635538505
-63.937380361032325,8.063461389107657,-12.4867115090606
-63.93714933001934,12.43775520361957,-12.468339872813011
-63.937043640284436,14.426076716063209,-12.458131848479335
-63.93698330415922,14.82409736832628,-12.348337267426409
-63.93694571506839,15.221911227801169,-12.301072649870157
-63.93689276038546,15.619864775535195,-12.211569123396636
-63.93682145034345,16.017985191433993,-12.071608033371511
-63.93677646931288,16.415866250869982,-12.004023504491867
-63.93672672543153,16.813790609277685,-11.92334624089483
-63.936737622828694,17.21116367915882,-12.009367495877195
-63.93672710288721,17.608731453593663,-12.036514025358507
-63.93670664813666,18.00638954515866,-12.03635047842047
-63.93671050624477,18.403826609061646,-12.103021233389509
-63.93668979760981,18.801487008684216,-12.102159776448865
-63.93672606740228,19.19862941867907,-12.257927923458869
-63.93657107354011,19.99498274022092,-11.943991116167153
-63.93663452113395,20.391878077422433,-12.174469086880976
-63.936427634227584,20.791231019606723,-11.661816935823197
-63.502334194197424,-3.4678971160602003,-12.26528469831979
-63.50230065255428,-3.070120051843055,-12.229146223720132
-63.50229394620549,-2.6725869466954477,-12.266776045621894
-63.50228570563798,-2.2750398939991108,-12.300188410422669
-63.50226635801287,-1.8773918672871623,-12.303068271796146
-63.50223991223007,-1.4796793113797806,-12.286435807489314
-63.50220192089847,-1.081861795142914,-12.238065458950189
-63.501710486342624,10.449297824053254,-12.513034862397165
-63.50142384274132,10.849375832593193,-11.781137286243336
-63.501583365904615,11.642869886789132,-12.331785188797811
-63.50149737920868,12.4385958657039,-12.207544124379893
-63.50147920040304,12.836233266703973,-12.21363698646606
-63.50145663075193,13.233910584783358,-12.207659729807563
-63.50145738743968,13.631375843630426,-12.265804903010705
-63.50137672151937,14.427053451491174,-12.156190268583007
-63.50128448680913,14.825364093087538,-11.958708768732
-63.50122151705299,15.223408687631387,-11.841674525424516
-63.50118301706349,15.62123082806607,-11.791905912838894
-63.50105703450006,17.212264684287884,-11.66984926767552
-63.50103330883799,17.6099525116374,-11.660694219921995
-63.50104644393439,18.007305238644225,-11.752866749321878
-63.5009413237869,18.803205159345357,-11.576029201016212
-63.50088812242533,19.20116094962944,-11.485847572687296
-63.500981940831736,20.392724462200707,-11.91194291135566
-63.50092352252656,20.790727679604036,-11.807420279836496
-63.50091338716135,21.188291957864518,-11.835623981847558
-63.500863612328835,21.58621659764836,-11.75486163578868
-63.50076791143128,21.98455875027723,-11.547851835992109
-63.50082179849407,22.381541002055823,-11.752048593613912
-63.06714916081117,-11.81821608544138,-12.110644456926975
-63.06712977986303,-11.023095617911698,-12.169497808613356
-63.06707134866682,-10.227620145437614,-12.121004833507621
-63.06706410223042,-9.830082130365248,-12.157149993305966
-63.06605011581094,9.65527075387854,-12.116963719777262
-63.06601401122202,10.053071117779158,-12.073779891372878
-63.066044062620556,10.450270059056205,-12.212454120150948
-63.06601826950544,10.84797668157582,-12.197615792495782
-63.06601260994535,11.245500270390462,-12.23812316131076
-63.06588820771562,11.644103346197506,-11.952215461107432
-63.06588160391731,12.041635519061012,-11.990127186896652
-63.06587620545457,12.439156734245485,-12.031352293561948
-63.06579167562234,12.837397330965747,-11.855050949850318
-63.06578180471675,13.234959205029586,-11.88398163239833
-63.0657092383446,13.633091042197986,-11.74056698106651
-63.06565649670986,14.031042653115492,-11.651649108800918
-63.065630850446844,14.428747940605891,-11.63721446700461
-63.06559005805969,14.826590921177088,-11.581144217951115
-63.065578810116634,15.224165313858164,-11.60628952342681
-63.065462838362606,16.020163886275142,-11.399621688268372
-63.065510665470185,16.41720122897296,-11.587160064320907
-63.065564706182634,16.814182083925928,-11.791779193807008
-63.065522943304536,17.212033887208833,-11.733041134885807
-63.06542719260316,17.61037649260316,-11.525894427939654
-63.06538080921021,18.405742438763383,-11.510519998559223
-63.06534902350345,18.80350353980164,-11.479208466919882
-63.065342107593324,19.20103855006685,-11.516262219727677
-63.06533060017942,19.59861530159161,-11.540694258487235
-63.06526744378961,19.996661592817883,-11.423146972674248
-63.06526870412578,20.394122273008225,-11.482676639217368
-63.06528754603512,20.79142311950444,-11.590536787432697
-63.065296595215685,21.18881299148204,-11.671477427703104
-63.065338117204384,21.585907653876706,-11.841683484869442
-62.63180118834579,-15.794860262580327,-12.124812414071684
-62.63069997901842,6.473590528347233,-12.237312282979532
-62.630689089395496,6.871161663547781,-12.263442584791248
-62.6306492991815,7.268995533384839,-12.210127237773316
-62.630540132034184,7.667460107393502,-11.966099684712256
-62.63056069852162,8.064745275788141,-12.0787005742492
-62.630630727427956,8.461580782422946,-12.327270100213097
-62.63057300301716,8.859577691647798,-12.22465493448715
-62.6305139700325,9.25758649708876,-12.118442593224266
-62.63046269121313,9.655524809584035,-12.033545895296813
-62.63045753046811,10.053043863681996,-12.07542447088632
-62.63030193951098,10.451930475522355,-11.70378119949026
-62.630316383851905,10.849271300216007,-11.79955274805818
-62.63032562974468,11.24665938388733,-11.881034136034813
-62.63025374913126,11.64478498683813,-11.739504586221694
-62.630178846399154,12.042938063803392,-11.589667449202551
-62.630181487952534,12.440386187378445,-11.652993982660083
-62.630146643020055,12.83817509977024,-11.613272859272781
-62.63012829010902,13.235814083558546,-11.618887118173747
-62.63011204734091,13.633433884084166,-11.630302008355754
-62.63004232800731,14.031539838887817,-11.494713661496165
-62.63004245200118,14.42901084954098,-11.551119604662622
-62.629989399053684,14.826965290595798,-11.461345956019906
-62.62999359684623,15.224399266435015,-11.528950479117094
-62.62997610816301,15.622030393547476,-11.53694043814894
-62.62990011132663,16.417665554869085,-11.44016078005878
-62.62987567573257,16.81535983619468,-11.42905418027632
-62.62984534942509,17.213107669866282,-11.401754432413457
-62.62983288874753,17.610693087489967,-11.42356601784797
-62.62981905017151,18.008291031558226,-11.441589859399647
-62.62977434715824,18.406169563545205,-11.374769580083521
-62.629747172717074,18.8038887436695,-11.356134086339775
-62.62976999713174,19.201153385297584,-11.474941855615631
-62.62977520017281,19.59857822244454,-11.545309734702508
-62.62972401855112,20.393987789196373,-11.516745319224711
-62.62970812153224,20.79160444652336,-11.529110649204567
-62.629673134783665,21.18939464816219,-11.48899968354718
-62.62976896820931,21.983467704359324,-11.86456907241335
-62.62980236856531,22.38063620033781,-12.012449344712868
-62.196611117834564,-22.952717025932333,-12.124520756484024
-62.19656668821765,-22.157368841506862,-12.1145171170399
-62.196560804100216,-21.759843211246338,-12.154407193841795
-62.19650447158362,-20.964386817822277,-12.111683338228836
-62.19555880277735,0.11023354402030895,-12.483557647657557
-62.195515806758365,0.5080965577598046,-12.42142977302873
-62.1955105256822,0.9056167057855041,-12.46297756695966
-62.1954790734341,1.303374775358339,-12.432582689234028
-62.195336587930456,3.292030797324611,-12.321225739834043
-62.19531006218542,4.087216218045405,-12.360438558090204
-62.19525384973827,4.8826715199205895,-12.318044764798097
-62.19515097048373,5.281078930834716,-12.091302177263563
-62.195100546606014,5.679009471074268,-12.008755652541451
-62.19512169901614,6.076289312858735,-12.12296720143655
-62.195096587490966,6.473989739059246,-12.11000251555889
