X,Y,Z
-64.86730756499298,14.507100834197018,-11.79868242236668
-64.43195585536172,8.128416269254153,-12.194179306804102
-64.43191852597406,8.527082221451856,-12.17845469105487
-64.43186708257599,8.92574349928594,-12.083115857807652
-64.43182018825588,9.324406283711296,-12.01343743383083
-64.43179498168264,9.723076250816298,-12.066095110370986
-64.4317698522372,10.121746243465001,-12.119187848770544
-64.43173411954173,10.520412724464924,-12.112469843940586
-64.43170058085722,10.919079932090773,-12.11812780172562
-64.43165260314422,11.317742357711431,-12.042338182181053
-64.43158683605829,12.11507720691064,-12.061045133996672
-64.43156494794175,12.513748273042282,-12.132421539375207
-64.43150621534568,13.311085451966502,-12.190808595610411
-64.43148580744064,13.709757008323626,-12.270534568169543
-64.43144478330079,14.108421736870874,-12.233968618626344
-64.43131432867322,15.304413477628232,-12.082629259092489
-63.996565753534256,1.3510406741795467,-12.178270992165533
-63.996528580150525,1.7497066780435788,-12.163426362379791
-63.99649519159692,2.1483739353906928,-12.169931177594847
-63.99637811113646,3.3443701054859214,-12.094032732218077
-63.99634402389209,3.743037131436333,-12.096596377228733
-63.99633005774267,4.141710821213205,-12.212658962779125
-63.99625235497656,4.93904171748132,-12.164039208082048
-63.99618179818337,5.736374980396136,-12.15572841060559
-63.996140806391956,6.533718034827771,-12.314187681507278
-63.996113822174735,6.932387413201899,-12.35681803547842
-63.99605752639352,7.331047083994217,-12.234107911230316
-63.99605322008905,7.729723972977197,-12.404659686915835
-63.996022579894685,8.128392140542621,-12.426667429003668
-63.99563218224139,12.513724313158379,-12.367785150195386
-63.995431241176654,14.507049340131488,-12.208531856913185
-63.995387213171185,14.905713073840326,-12.155021721712622
-63.99532755841732,15.304371632187687,-12.013364326529613
-63.99530776744405,15.703043392864025,-12.096570283903853
-63.99525181476669,16.101703177287565,-11.975795537687183
-63.99519730574658,16.50036343983033,-11.863164163719006
-63.995166338718214,16.89903149915282,-11.883328302671197
-63.99511786059246,17.2976937590438,-11.804715958106877
-63.99508692400766,17.696361828448833,-11.825051822900324
-63.995062763645855,18.095032142044488,-11.883610962028907
-63.99504595429429,18.49370489019241,-11.983635631564878
-63.99500690538244,18.892370272907648,-11.958211535021919
-63.99498333727803,19.291040782650764,-12.020111475764532
-63.99487253761864,20.088360717688786,-11.784798982189749
-63.994849650275015,20.487031452890385,-11.85053895391708
-63.994807795457,20.885695906328593,-11.809287320351574
-63.56102896845759,-3.4329919244891176,-12.309166514996459
-63.56099448908686,-3.0343250284054943,-12.309518256180537
-63.56096024559678,-2.635658054201429,-12.311200551406168
-63.56093081746333,-2.236989485218322,-12.340045278658277
-63.560883141427844,-1.8383269596862728,-12.265957359631184
-63.560858899316614,-1.4396566731648297,-12.324055367142162
-63.560794511985556,-1.0409996821811247,-12.155702481511542
-63.55981270444089,10.52034629679398,-12.267968656052465
-63.55978251377968,10.919014613238513,-12.292512121755811
-63.55968495213976,11.716338932524213,-12.131872561802897
-63.55960296870602,12.513668411094827,-12.059106445100111
-63.55956641648543,12.9123346206795,-12.047765668347749
-63.55954279009551,13.311005111119202,-12.10933683254528
-63.55948158285013,13.709663155303051,-11.958922153368501
-63.55942247943117,14.507000211415898,-12.015217474242984
-63.559380209777494,14.905664527466364,-11.971625838351235
-63.559328833982505,15.304325827689592,-11.876668340197034
-63.559297533129886,15.702993776454198,-11.894949445488882
-63.559165504921886,17.29766331123461,-11.929576593427901
-63.55911857439155,17.69632608366764,-11.859693914969688
-63.55908900987531,18.094994607482615,-11.887769335136936
-63.55900507883006,18.89232344103143,-11.804017144296317
-63.55896103653727,19.290987170008503,-11.750426417258126
-63.55885450803686,20.486986834765936,-11.734049399038556
-63.55883668744537,20.88565924800522,-11.828369873049374
-63.55878723439665,21.284321185015294,-11.74425818942113
-63.558742851730685,21.68298480126546,-11.688747487650241
-63.55870954482229,22.08165208565233,-11.695712846653858
-63.558678170754945,22.480320010169244,-11.713580962838847
-63.125732237258696,-11.805049857196039,-12.040571631855244
-63.12566718036056,-11.007714772792554,-12.0632846063662
-63.12559158064377,-10.210383180023795,-12.02652771852231
-63.12557777978454,-9.81170943550514,-12.143522671913432
-63.12388826841963,9.722968465241763,-12.160632766911364
-63.123846482048585,10.121632941348704,-12.11976722854084
-63.12379395482496,10.52029386023481,-12.018314759294078
-63.123756792669056,10.918959867817398,-12.003533463351475
-63.12371094541853,11.317622999017557,-11.939761342598286
-63.123666351985875,11.716286545464786,-11.883061749469855
-63.12363687642437,12.11495509874039,-11.911638944895111
-63.12360461194078,12.513622728363776,-11.924484406867201
-63.12356124631109,12.912286681442248,-11.874710596661469
-63.123500734767234,13.310944956032701,-11.728220226148764
-63.12345164271483,13.709607012599722,-11.646144848154076
-63.123396514405066,14.108267070042327,-11.530020189247733
-63.12341144151577,14.506950328864539,-11.809063687310129
-63.12335208561039,14.905608986186405,-11.66909203465432
-63.12330500842898,15.304271710050585,-11.598382127813469
-63.123245997212685,16.101608796699672,-11.655197544992097
-63.12319155384141,16.50026908098441,-11.542936482492722
-63.12315832243524,16.898936390376516,-11.550327733983975
-63.12312904740053,17.2976050100638,-11.580036059716651
-63.12308677920914,17.696269326598546,-11.536452672221246
-63.12300991214781,18.49360049964045,-11.49254695562194
-63.122976500526775,18.892267749347894,-11.498921652206977
-63.1229454318106,19.290935774992853,-11.518512191191627
-63.122900369715936,19.6895991662257,-11.45916897250951
-63.12286244222769,20.088264920340876,-11.440070594901956
-63.122821681589066,20.48692973615611,-11.404991001258479
-63.122809256663814,20.885603936364905,-11.529747314040163
-63.12278746868528,21.284275035660915,-11.60168857716958
-63.12277503805349,21.68294923397978,-11.726412700489043
-62.69013903037056,-15.791744511640772,-12.242888869659122
-62.68820556904143,6.533600802472742,-12.247826852313107
-62.6881528474738,6.932261656994877,-12.145278128648561
-62.68812203114642,7.330929766227435,-12.166292340725382
-62.688064583165186,7.7295890554272075,-12.037082894107664
-62.688041835818325,8.128259836993797,-12.103612558710802
-62.68800077698258,8.526924554050234,-12.066850896627827
-62.68796680995697,8.925591619815478,-12.070092670761525
-62.68792296769891,9.324255415041275,-12.017630298386026
-62.6878902315915,9.722922888469428,-12.027815427880535
-62.687845153781204,10.121586274497528,-11.968383560475544
-62.68779906773525,10.52024932661197,-11.903264444054804
-62.68776327032638,10.918915786179767,-11.896181404264595
-62.68772006282309,11.317579791627445,-11.847299552403669
-62.68766925486586,11.71624127991069,-11.755545109741321
-62.6876237972393,12.114904540148938,-11.693970777275885
-62.68758845107556,12.513571149162784,-11.689433118097947
-62.68754197088546,12.912234070742228,-11.622090715959178
-62.68749530116425,13.310896929551552,-11.553679207924725
-62.68744963614406,13.709560121103912,-11.490935010808125
