X,Y,Z
-64.86051328046788,14.519993726601474,-12.170995903682485
-64.42495942033867,8.142384409259979,-12.253536520587213
-64.4249480056131,8.540928531579501,-12.209073782667096
-64.42490789052063,8.939579065966353,-12.24127382374968
-64.42493557770085,9.337978210535422,-12.092364310936603
-64.42487062768637,9.736720825117766,-12.19090197569031
-64.42480247091032,10.135475329378455,-12.298005358657827
-64.42479735355026,10.533996103017884,-12.236721458001828
-64.42478922773452,10.932528031078956,-12.183473572268955
-64.42471711006331,11.331297221111441,-12.30115707181824
-64.42463600461397,12.12860153509445,-12.367895110281971
-64.42460355799638,12.527223637152613,-12.379611559740741
-64.42455041500006,13.32442427502428,-12.37165789254916
-64.42451141832443,13.723070662668118,-12.400870482567912
-64.42446869044069,14.121730884475452,-12.440049662331111
-64.42440563662574,15.317470068645768,-12.38361610703905
-63.98940670274379,1.3662690557009676,-12.407978365180124
-63.989382660925436,1.7648599953679458,-12.3972443955435
-63.98936820610903,2.163415389402351,-12.36090217448615
-63.98928901354924,3.3592144110377236,-12.34757751158182
-63.98921104889765,3.7580052798617043,-12.480879130793008
-63.989209884145055,4.1565113984575435,-12.409037251179077
-63.98916889001615,4.953666992093284,-12.368632224000836
-63.98911437772364,5.750872706890939,-12.364336142503246
-63.98907391962485,6.548026313093097,-12.32249930232334
-63.98900856173655,6.946770439945184,-12.422126456306817
-63.9889912593475,7.345336391896582,-12.393390508460138
-63.988980228040475,7.743879092618986,-12.347903604877036
-63.98891359598382,8.142627943692476,-12.450934244481052
-63.988690158995546,12.526976179405988,-12.22328225002071
-63.98871014686673,14.519411070843804,-11.795126290704813
-63.988466252902526,14.918817154143792,-12.371648802036614
-63.98844366888233,15.317402688746974,-12.357020845315926
-63.988463166052455,15.715832199335658,-12.229988019176947
-63.98856795270023,16.113945482969218,-11.875134817108224
-63.988508117587244,16.51266913308165,-11.960009849441022
-63.98835622547927,16.911734102006687,-12.290782263018565
-63.98830156569665,17.310438563597778,-12.361833248811894
-63.98837880250755,17.708653993489914,-12.080569595779314
-63.98841466173069,18.107022838655936,-11.90983138915555
-63.98843669490246,18.505442946536363,-11.776024540415193
-63.98830380681938,18.904437454425675,-12.056034489354056
-63.9884021462445,19.302574642363055,-11.718402739804905
-63.98836822817601,20.099704000159445,-11.659096544699064
-63.98821814079623,20.498762277711474,-11.98504827150152
-63.988316116878174,20.896900812812763,-11.648387063474555
-63.55380641165469,-3.417160909811922,-12.314730306647665
-63.55374894431964,-3.0184460386863243,-12.393280665953366
-63.553718532935115,-2.619831482641693,-12.399560717246146
-63.55370337437026,-2.2212734793261015,-12.365098308808136
-63.55364427646819,-1.8225525625632377,-12.448004145507946
-63.55359495751373,-1.423867903108009,-12.504789016493216
-63.55360734989492,-1.0254120501634378,-12.396734096279397
-63.55280860504956,10.53410164979286,-12.356655751380593
-63.55276800364683,10.932753987267498,-12.39015479663948
-63.55293751137517,11.729129105243018,-11.78746924476734
-63.55275045658571,12.526826246549513,-12.137213102403797
-63.552769956677416,12.925255746305977,-12.010172472332167
-63.55270485525889,13.3239989222476,-12.109114558908402
-63.552703334156696,13.722506362077342,-12.038224539971463
-63.55267066059548,14.519631105626257,-11.975594088105924
-63.552647065972444,14.918220387231525,-11.963665595918457
-63.55264886722158,15.31671550881207,-11.883901102086234
-63.55268106838812,15.715097916918515,-11.722934087119508
-63.55263259377892,17.309284845965585,-11.552604290914147
-63.5526060197728,17.707885174200207,-11.548634156434193
-63.552606586991516,18.106384871182982,-11.472165934047563
-63.55259516310644,18.90343082751732,-11.352774562384782
-63.55255149712928,19.302094527484375,-11.394459523647043
-63.55234901803146,20.498350657401026,-11.710450811696294
-63.55233146975976,20.896917521009073,-11.682371651508875
-63.55227953834571,21.295611866654976,-11.746134775186702
-63.55227456174216,21.69413211841303,-11.684474893890945
-63.552259568569426,22.09268950850583,-11.649570699439845
-63.55223472878067,22.491283406799823,-11.640968222730072
-63.1184215143393,-11.787905689182699,-12.320712617151726
-63.11834029883738,-10.990600967158866,-12.387744621745519
-63.11833240152987,-10.193568086281404,-12.258933257726623
-63.11830536092267,-9.794966028034645,-12.256209481350707
-63.11703733668174,9.736323615591568,-11.970581421982981
-63.11690768875089,10.135306110000393,-12.241936461540023
-63.1169330332582,10.533713940474726,-12.099284562667561
-63.11695374796744,10.932138936805657,-11.968999515629799
-63.116885577130574,11.33089349319943,-12.07614045699843
-63.11686668589219,11.729465336111817,-12.051648552633246
-63.116828977372805,12.128106947671375,-12.077420293295958
-63.11681628312518,12.526655814062273,-12.036375341578623
-63.11685836550665,12.925001585685616,-11.849014190288766
-63.11689415404223,13.323370692939351,-11.678464800300029
-63.116935305124244,13.721719917532488,-11.493591282852817
-63.11680232245191,14.120714776129404,-11.773853893168232
-63.11686063763592,14.519000361550898,-11.543132607949316
-63.116835324373916,14.917596015336864,-11.535794845863977
-63.11685219363038,15.316035269415227,-11.41578155243197
-63.11680961244648,16.11319674735911,-11.379615775799513
-63.116701155374244,16.512100672630414,-11.594367005539706
