X,Y,Z
-64.77094146600862,14.483293456021398,-11.98274149180056
-64.33695833773851,8.10871111230832,-12.211671623661008
-64.33686554440571,8.50713238141097,-12.187337167444364
-64.33676182005435,8.905563389604358,-12.155832781043575
-64.33663146490882,9.304018124746722,-12.106860586541442
-64.3366634190891,9.7023282489144,-12.164351163658722
-64.33658807918043,10.10073396772961,-12.151464847554951
-64.33652737617325,10.499126645663855,-12.148179243530157
-64.33640852848912,10.897571128128556,-12.106755082560031
-64.33628926107207,11.296015984558117,-12.065055608214594
-64.33650600306535,12.092500064373986,-12.280284188472471
-64.33647120776943,12.490869659596449,-12.293992104275787
-64.33628962041143,13.287708634582156,-12.247946438348391
-64.33619228958771,13.686133946403766,-12.220635727623364
-64.33622976089953,14.084439155032763,-12.281745130165692
-64.33584361830754,15.27979897440674,-12.138057564304727
-63.90272414504168,1.3360138627008546,-12.23939125339223
-63.90273089493046,1.734346442862029,-12.28034970138723
-63.902520459719014,2.132872526069774,-12.178850976283075
-63.90234040495395,3.3280487296139767,-12.170341602712623
-63.90214434804756,3.7265620023397106,-12.078273969744986
-63.90212746526866,4.12491563824176,-12.103731156260864
-63.90210567943567,4.921612236600756,-12.162503332275795
-63.90212533422839,5.718271913056117,-12.248457457623449
-63.902052526428314,6.515013969902203,-12.273763041369218
-63.90201619248057,6.91338493600061,-12.286461716712719
-63.9020361708972,7.311705730084194,-12.336097089050176
-63.90184734029595,7.710212564467418,-12.248769371495808
-63.9018538650505,8.10854534521397,-12.289580148295764
-63.90130301311048,12.490760666173514,-12.33010378448137
-63.90049952013947,14.483169515747875,-11.985727653786803
-63.90044014707009,14.881561008761917,-11.98331438942517
-63.90054052560023,15.279810169630798,-12.085686219633423
-63.90055189778834,15.678138631512194,-12.129676550099655
-63.900275915832474,16.076723114189917,-11.985184065732962
-63.90020548724173,16.475124457221597,-11.97551920667128
-63.900093468495434,16.87356285538182,-11.938574317889397
-63.90021743250753,17.27179100255035,-12.056416459288613
-63.90019713946649,17.67014767685658,-12.079636769039908
-63.89988287169964,18.068766270626984,-11.910031657704113
-63.899985906356086,18.4670130649959,-12.014145708002092
-63.89979399541105,18.865522643839522,-11.924797515440696
-63.89977723028897,19.263876174914106,-11.950331876019051
-63.899962893440076,20.06038794470796,-12.145175061546274
-63.89974112353808,20.45892412666172,-12.036241627650954
-63.899257874092726,20.857693276200372,-11.755797180647802
-63.468318260279815,-3.444837446114101,-12.337148867168024
-63.468213889053956,-3.046405861581977,-12.305220179504355
-63.46801723144919,-2.6478920536585537,-12.212758533361406
-63.46794961488005,-2.2494932160231946,-12.204938150047537
-63.46793238576008,-1.8511392715454158,-12.230168162744695
-63.46808393479396,-1.4529357015037698,-12.366104014152208
-63.46805588519282,-1.0545721164195565,-12.384236600925396
-63.46590870237326,10.499160162752778,-12.035245107989674
-63.46595480812381,10.897457678449804,-12.102018056199503
-63.46587331817976,11.694207470731287,-12.121628803203697
-63.46574544004399,12.490998592995368,-12.110812367819527
-63.46579496644871,12.889293061029358,-12.179829009178
-63.46556477557959,13.287836745720625,-12.065372051010883
-63.4653540426663,13.686363094168598,-11.963678055778164
-63.465537780082215,14.482876579713782,-12.157258103131085
-63.46536041810771,14.88137319601938,-12.077452946479667
-63.46512535731539,15.279921219613144,-11.95980168313145
-63.46473922367333,15.67860384294076,-11.743057935617609
-63.463817819361054,17.272779152664214,-11.284809762661446
-63.463819785671646,17.67111599479801,-11.322630541337999
-63.4640455063175,18.06925348096528,-11.507217419706441
-63.46384972907491,18.866105098558148,-11.451864251354687
-63.46382528341462,19.264465472678317,-11.472360753634451
-63.46380168653458,20.45950227864237,-11.566476044384242
-63.46386245066154,20.8577867343252,-11.642863790578419
-63.46407899999762,21.255932391754587,-11.821434976059098
-63.463869802513,21.65445737219836,-11.720748107140219
-63.4635445738646,22.053085731666197,-11.543953477745365
-63.463786927458145,22.451208398556965,-11.73945032510163
-63.033867449832016,-11.810696074304541,-12.076659358125998
-63.033758530584485,-11.013921843634858,-12.078278534669488
-63.03349973813782,-10.217014082070978,-11.981592108069739
-63.03354952350983,-9.818719844766262,-12.050778612595401
-63.03075819104838,9.702358226129695,-12.00989367988959
-63.030900632371335,10.100569910769538,-12.139855554497485
-63.03064035289123,10.499140403183285,-12.005662719151404
-63.0305771038746,10.897535349507882,-12.000707123448919
-63.030515819360616,11.29592854554093,-11.997040094469156
-63.0301224301298,11.69461763330155,-11.77553722368212
-63.03029261234942,12.092804601936406,-11.923695050559214
-63.030241807024474,12.491188461440318,-11.926901585393418
-63.03003601293741,12.889710409596006,-11.828447090573551
-63.02982660275772,13.288235579542404,-11.727620709599375
-63.02971908497116,13.686669967531483,-11.693628113591414
-63.02958280868988,14.085129978163831,-11.640772097127371
-63.02939280628242,14.483637856578493,-11.552675762388917
-63.02943056796553,14.88194280649855,-11.613975626760665
-63.02927778364632,15.280417525117901,-11.550291572770416
-63.029009544783946,16.077333703051988,-11.447409004372629
-63.02913410731978,16.475561316960352,-11.565643732547661
-63.02902294557033,16.873998951571416,-11.529260969570212
-63.02874989773396,17.272580820068665,-11.38669304801349
-63.02884733273693,17.670832603499946,-11.48713414466403
-63.02873342998153,18.467611274271416,-11.485484512989036
-63.028588746143,18.866078775693605,-11.4271137681378
-63.028583569955785,19.26442198150094,-11.460249602747824
-63.028419622840026,19.662906645715736,-11.389243589565242
-63.028372395546256,20.061287317340174,-11.394797045099748
-63.028378018400005,20.459620901643472,-11.435016242467007
-63.0284398652282,20.857904392683764,-11.512114159645353
-63.02844749177595,21.256236191777614,-11.553647630335426
-63.02864051925014,21.654402806224464,-11.716790234630169
-62.59928398900723,-15.794711982033673,-12.131002415362635
-62.59633064199655,6.514880595456172,-12.23956524497433
-62.59572440794421,6.913759319252529,-11.878452099111824
-62.59594833532175,7.311898403148557,-12.061862727670368
-62.59574307179444,7.710419878597194,-11.963756240343638
-62.595834535980394,8.108676981782358,-12.060280927859415
-62.595724181633855,8.507113897030434,-12.024427760767791
-62.595742054361594,8.905436567196743,-12.072681958771208
-62.59562989758479,9.30387508833645,-12.035646532310974
-62.59543113233501,9.70239077408543,-11.941802428759292
-62.59506039000819,10.101059684380312,-11.735154232257303
-62.59498003357808,10.499469872711048,-11.71897745350194
-62.5948926366177,10.897886333866456,-11.698182613766411
-62.594795081331476,11.296311845674962,-11.670724672453943
-62.59462269183423,11.69480403170656,-11.594181088789432
-62.594599635396776,12.093163168086047,-11.615588817276167
-62.59464276604275,12.491463334479592,-11.68041031951402
-62.594231687783235,12.890168182441734,-11.447304769623125
-62.593979731350316,13.288731259360633,-11.318571230405023
-62.59400447558807,13.687047807292405,-11.37133262475693
-62.59401416309981,14.085377770151592,-11.414217933586071
-62.593793477521395,14.483912986017373,-11.305995734815108
-62.59383020899222,14.882218853814452,-11.366619857030319
-62.59365982814263,15.28070925022311,-11.291393795907066
-62.5936886822604,15.679022136419778,-11.346850963996394
-62.593561821662135,16.475812352099517,-11.336701957078159
-62.5935123237514,16.874195046750874,-11.340766057791944
-62.593366058127884,17.272663957478827,-11.281357780360471
-62.593433142353106,17.670942782212453,-11.36189103805795
-62.593324055558234,18.069378568123792,-11.32686929001317
-62.59333982587191,18.467703111455098,-11.373744461720607
-62.59316657100456,18.86619606849609,-11.296633260021679
-62.593320880094076,19.26439717944098,-11.43437950138748
-62.593190787961206,19.662851680249883,-11.385579823502276
-62.593061356121034,20.459644186801125,-11.373744274303665
-62.593114015653896,20.857935863346025,-11.444816013252336
-62.59306833333606,21.256315158460048,-11.45138285739401
-62.5932675689602,22.052814835735223,-11.655128569554545
-62.5935963790857,22.45086047339001,-11.907334432066934
-62.16509345293406,-22.96578672194446,-12.15082649717472
