X,Y,Z
-64.87669704249005,14.486777204729858,-11.977263233479311
-64.44169850075693,8.098634509787018,-12.104097410438568
-64.44161482274015,8.497757719908922,-12.130145181220827
-64.4415234324081,8.896813954485276,-12.17359805221416
-64.44143083661031,9.295859720515693,-12.21977141006349
-64.44134335104576,9.694949865004258,-12.254412028527149
-64.44132543604599,10.094644176514697,-12.1320462727674
-64.44127497566804,10.494055856365321,-12.083128703581382
-64.4411829043535,10.893106177130647,-12.128118411234409
-64.44112433796275,11.292447462474033,-12.097494436281243
-64.44093700498726,12.090520398292162,-12.19467380345539
-64.4408894502074,12.489957311034468,-12.139198900467393
-64.44073463135933,13.28831260712353,-12.163000607537064
-64.44065763119038,13.687493809234729,-12.173977857015197
-64.44055387695254,14.086442672767562,-12.2453335059343
-64.4403640874604,15.284344165171435,-12.185260518481568
-64.00676501244631,1.3112068643982162,-12.246915673600196
-64.00665854669549,1.7101321805193497,-12.324390646480927
-64.00663567854068,2.109783477675521,-12.21320313706668
-64.00642607569074,3.307512906255986,-12.197844799807086
-64.0063319211885,3.706545136132981,-12.24753583124867
-64.00628792167518,4.106012923639892,-12.184037427025656
-64.00612346321559,4.904284507092634,-12.229593743384868
-64.00594316841337,5.7024185640499665,-12.310889409350152
-64.0058082305767,6.500946511482051,-12.289823786040504
-64.00571711996038,6.900005175175402,-12.332645396423114
-64.0056369715088,7.299159036865303,-12.350727668608101
-64.00560068411296,7.698693798200123,-12.269824610526129
-64.00550072649615,8.097675632476085,-12.332612071101794
-64.00470644371845,12.489126680501082,-12.334385754709466
-64.00442930490907,14.485969390146671,-12.145849699130048
-64.00440229777708,14.88558474345878,-12.04400300513243
-64.00446023190305,15.285937746480233,-11.750461461637558
-64.00429801190666,15.68437887971986,-11.953762234239102
-64.00437483808807,16.084895945759644,-11.617585229484499
-64.00425515365401,16.48370646775068,-11.72489203611059
-64.00407166405377,16.881962890786497,-11.97619390500481
-64.00399172186398,17.28111854370212,-11.99381068694255
-64.00392185422817,17.68036168639575,-11.988691284466187
-64.00386495598909,18.079717458357834,-11.95430263619444
-64.00384054371332,18.479355346006898,-11.846599888453456
-64.00369109278128,18.87790736878191,-12.021083523972825
-64.00368680314243,19.277720006106698,-11.867968146956121
-64.00346539000915,20.075496981880494,-12.042059380877602
-64.00339579844604,20.47474252205378,-12.036316939447937
-64.00345640991931,20.8751187757838,-11.736733176965437
-63.57155911847082,-3.479336967612944,-12.190516152944715
-63.5714589039848,-3.0803573640492603,-12.253883314222309
-63.57139504391551,-2.6810620502458087,-12.235206076762212
-63.57135360362421,-2.281572037857568,-12.165932037807206
-63.57129503133489,-1.882230803738766,-12.135321374713486
-63.571199070657876,-1.4832142591048327,-12.189088568944872
-63.5711425743124,-1.083854997005178,-12.15379293001323
-63.56889758790509,10.492295814010415,-12.499172949073168
-63.568818785256,10.89146136296334,-12.514218023388164
-63.568851637067795,11.691446434863888,-12.114485870270219
-63.56874061677885,12.490182087862777,-12.039443288980683
-63.5686691189448,12.889411073534404,-12.038002906731732
-63.568586021836154,13.28853932839834,-12.062739687942194
-63.56848500911482,13.687511999900313,-12.127908301210557
-63.56839191125837,14.486403295485818,-12.012418497022407
-63.568369523368226,14.886058763372436,-11.90014712959903
-63.56838438397936,15.286037705937726,-11.703813599518783
-63.5683674280298,15.68574034606407,-11.579283465785979
-63.56810725674748,17.282880516124944,-11.515251415935936
-63.568052271502744,17.68225290097625,-11.476545535149727
-63.56796243032506,18.081322588770572,-11.51650228522042
-63.56781474624111,18.87973984481655,-11.524202305454569
-63.56776176210958,19.279129607801853,-11.480980326118804
-63.567466210646124,20.476112638562558,-11.659590231391432
-63.567364871036645,20.87508247129157,-11.725496563576312
-63.56730967907166,21.274453060935894,-11.687257207670742
-63.56723570929615,21.673660579690967,-11.691395485976338
-63.567228949058865,22.07345176176244,-11.543855738562483
-63.5671301199013,22.47244339584171,-11.604096500079024
-63.13699577321736,-11.86294976250314,-12.149182917470812
-63.13685696042007,-11.064455466133289,-12.136862278715867
-63.13668541457266,-10.266245431210429,-12.198413363362583
-63.13659516323414,-9.867179305348596,-12.23929576160002
-63.13315825103497,9.695618334897075,-12.01868165460073
-63.13307356408494,10.094732783207434,-12.047006378961175
-63.132940216100806,10.493424647740431,-12.185148991892177
-63.13287943455911,10.892746696195895,-12.159524154454097
-63.132836493769126,11.29222367790334,-12.093636430659627
-63.132790288854814,11.691672313193298,-12.035115160311948
-63.132720478370985,12.090915952208059,-12.029866777636796
-63.132685376789105,12.49046101142842,-11.946287582637762
-63.13261821037181,12.889727612134113,-11.935072088703276
-63.13253597977485,13.28886339198769,-11.957853332295192
-63.132444146849956,13.687915782984396,-12.002305043826762
-63.13238302606897,14.087234885406847,-11.977445799254939
-63.132355405570856,14.486844912104466,-11.876983345690512
-63.13236255187536,14.886756861830534,-11.698059410000221
-63.132342168536304,15.286429737706689,-11.581264185382384
-63.132253139405876,16.085356367058594,-11.456592108162404
-63.132183942348746,16.484605333214038,-11.44995934829858
-63.13212354415217,16.883930710728208,-11.423469380177803
-63.13207226847603,17.28333531033888,-11.376391770411361
-63.131997332955656,17.682534442340206,-11.382709535101943
-63.131784952302894,18.480389858282813,-11.536416328872182
-63.131663860806334,18.879188161014387,-11.646898584593163
